"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
121	98	142	-0.535037275389474	-0.295103531494881	0.117339343348921	0.180024373477067	0.0411488197374475	0
289	276	369	-0.418952549282228	-0.179018805387635	0.117957377962975	0.180957341193201	0.0413620715301385	0
55	69	62	0.154328146391294	0.394261890285887	0.118037169866872	0.181064508107376	0.041386567057872	0
8	11	6	0.874469117916141	1.11440286181073	0.118161541519537	0.181209533338401	0.0414127465012911	0
11	11	6	0.874469117916141	1.11440286181073	0.118161541519537	0.181209533338401	0.0414127465012911	0
10	11	6	0.874469117916141	1.11440286181073	0.118161541519537	0.181209533338401	0.0414127465012911	0
8	11	6	0.874469117916141	1.11440286181073	0.118161541519537	0.181209533338401	0.0414127465012911	0
11	11	6	0.874469117916141	1.11440286181073	0.118161541519537	0.181209533338401	0.0414127465012911	0
32	61	93	-0.608421473545144	-0.368487729650552	0.118292366300681	0.181364379223514	0.0414551096794298	0
31	95	138	-0.538668848447221	-0.298735104552629	0.118331895929237	0.181409724369982	0.0414654743829527	0
12	31	24	0.369233809665719	0.609167553560311	0.118474936898555	0.181613737486429	0.0415121063961108	0
10	24	42	-0.807354922057605	-0.567421178163012	0.118721259887602	0.18196837487503	0.0415914182071193	0
28	24	42	-0.807354922057605	-0.567421178163012	0.118721259887602	0.18196837487503	0.0415914182071193	0
78	110	105	0.0671141958585375	0.30704793975313	0.118821420370794	0.182098922490558	0.0416230068807984	0
39	47	74	-0.654864513951313	-0.41493077005672	0.119704960241143	0.183437559942389	0.0419289840667499	0
17	32	25	0.356143810225276	0.596077554119868	0.119819894157553	0.183598248782697	0.0419657132939981	0
766	1265	1584	-0.324434950497938	-0.0845012066033457	0.119964126923623	0.183803801024215	0.0420126971105196	0
52	89	130	-0.546634382062057	-0.306700638167464	0.120164829518637	0.184095832042464	0.0420794476926525	0
33	39	63	-0.691877704637668	-0.451943960743076	0.120299463538479	0.184286603596602	0.0421230530341995	0
757	562	606	-0.108747663252025	0.131186080642568	0.120763041620083	0.184981209743319	0.0422818216640673	0
16	33	26	0.343954401217362	0.583888145111954	0.121015232436937	0.185351929671668	0.0423665584539258	0
516	1055	1328	-0.332012147752378	-0.0920784038577855	0.12130615340967	0.18578190301607	0.0424648390106024	0
19	34	56	-0.719892080807265	-0.479958336912672	0.121688137198164	0.186351256233639	0.0425949781271243	0
10	22	39	-0.825970600224951	-0.586036856330359	0.121718074597312	0.186381440895312	0.0426018775440089	0
77	107	102	0.0690416444296522	0.308975388324245	0.121748167751719	0.186411858966234	0.0426088303120867	0
22	34	27	0.332575339086871	0.572509082981463	0.122072348392403	0.186892519275164	0.0427186965708885	0
1029	1127	1249	-0.148285961435736	0.0916477824588567	0.122289038878571	0.187208545448296	0.042790931812036	0
250	209	284	-0.442387987423799	-0.202454243529206	0.122427953709573	0.187405464165713	0.0428359422328441	0
47	61	54	0.175849835399418	0.415783579294011	0.122521161848158	0.187532390583915	0.0428649542616136	0
83	88	82	0.101879614019214	0.341813357913806	0.122598018243318	0.187634269607362	0.0428882411171091	0
0	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
8	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
9	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
0	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
9	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
1	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
0	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
6	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
3	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
0	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
5	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
5	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
9	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
8	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
5	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
3	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
10	7	3	1.22239242133645	1.46232616523104	0.122900484493112	0.187955133832926	0.0429327610221077	0
52	77	114	-0.56610347346984	-0.326169729575248	0.122992295672122	0.18795359622878	0.0429540178733847	0
11	35	28	0.321928094887363	0.561861838781955	0.123001667096831	0.187944278586439	0.0429540178733847	0
37	35	28	0.321928094887363	0.561861838781955	0.123001667096831	0.187944278586439	0.0429540178733847	0
61	60	53	0.17897014104532	0.418903884939912	0.123012891046574	0.187929916536637	0.0429540178733847	0
97	60	53	0.17897014104532	0.418903884939912	0.123012891046574	0.187929916536637	0.0429540178733847	0
181	293	305	-0.057908578028	0.182025165866593	0.123264566206049	0.188290731632322	0.0430382910076203	0
7	10	21	-1.0703893278914	-0.830455583996806	0.123349355247724	0.188396563954727	0.0430606771385862	0
5	10	21	-1.0703893278914	-0.830455583996806	0.123349355247724	0.188396563954727	0.0430606771385862	0
25	59	52	0.18220333122075	0.422137075115342	0.123485232660343	0.188580389243736	0.0431044990916006	0
141	123	174	-0.500428990509488	-0.260495246614896	0.123635108892576	0.188793452833448	0.0431531998040447	0
30	36	29	0.31194400631474	0.551877750209333	0.123812734301104	0.189048850757173	0.04321157702776	0
87	134	131	0.0326661889203219	0.272599932814914	0.12422873152655	0.189668143760692	0.0433531310611071	0
19	37	30	0.302562770020431	0.542496513915024	0.124514299766862	0.190088215216206	0.0434491483073607	0
4755	3282	3736	-0.186919216195948	0.0530145276986447	0.12470237421873	0.1903593910827	0.0435111319523083	0
45	56	49	0.192645077942395	0.432578821836988	0.124770828833886	0.190439961098578	0.0435277254384151	0
49	56	49	0.192645077942395	0.432578821836988	0.124770828833886	0.190439961098578	0.0435277254384151	0
51	38	31	0.29373120305671	0.533664946951303	0.125114392350364	0.190940361797471	0.0436439265220274	0
13	19	13	0.547487795302493	0.787421539197086	0.125238118200522	0.191113179620239	0.0436834281145015	0
25	54	47	0.200298650485831	0.440232394380423	0.125501402122483	0.191498916081903	0.0437715972874897	0
30	27	46	-0.768674453893545	-0.528740709998952	0.12553053996119	0.191527341213284	0.0437780945221954	0
40	39	32	0.285402218862249	0.525335962756841	0.125620387550378	0.191632339759407	0.0437984283574315	0
13	39	32	0.285402218862249	0.525335962756841	0.125620387550378	0.191632339759407	0.0437984283574315	0
16	39	32	0.285402218862249	0.525335962756841	0.125620387550378	0.191632339759407	0.0437984283574315	0
102	103	98	0.0717906830680102	0.311724426962603	0.125750536401168	0.191798771940019	0.0438401364214665	0
36	53	46	0.204358498506186	0.444292242400778	0.125823019561022	0.191893266234278	0.0438617353228019	0
10	32	53	-0.727920454563199	-0.487986710668606	0.126338800768059	0.192663764036304	0.0439865428233664	0
41	51	44	0.212993723334198	0.45292746722879	0.126367994783872	0.192684099973735	0.0439865428233664	0
49	51	44	0.212993723334198	0.45292746722879	0.126367994783872	0.192684099973735	0.0439865428233664	0
55	41	34	0.270089163367745	0.510022907262337	0.12637667915054	0.192665103309933	0.0439865428233664	0
18	41	34	0.270089163367745	0.510022907262337	0.12637667915054	0.192665103309933	0.0439865428233664	0
5	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
12	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
5	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
2	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
5	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
0	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
1	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
10	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
9	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
3	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
1	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
6	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
2	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
6	4	11	-1.4594316186373	-1.2194978747427	0.126381668484948	0.192543858569544	0.0439865428233664	0
28	50	43	0.217591435072626	0.457525178967219	0.126586505471993	0.192735092917884	0.0440541546812743	0
9	12	24	-1	-0.760066256105407	0.126860544684737	0.19312813155238	0.0441421493033653	0
11	12	24	-1	-0.760066256105407	0.126860544684737	0.19312813155238	0.0441421493033653	0
21	44	37	0.249978253008347	0.48991199690294	0.126958465371287	0.193252988506783	0.0441725319421908	0
46	47	40	0.232660756790275	0.472594500684868	0.126993163904539	0.193289661947571	0.0441781791330428	0
2985	2569	2911	-0.180307949221948	0.0596257946726444	0.126995906414923	0.193277694731688	0.0441781791330428	0
59	45	38	0.24392558288609	0.483859326780682	0.127025098927991	0.193305980958804	0.0441846446178999	0
212	212	216	-0.0269670476002695	0.212966696294323	0.127045852797755	0.193321421661442	0.0441881739549402	0
90	131	128	0.0334230015374501	0.273356745432043	0.127512792728118	0.194015749496573	0.0443468789701261	0
82	130	127	0.0336831262562889	0.273616870150881	0.128628172829787	0.195696506371389	0.0447310556253669	0
44	57	87	-0.610053481683987	-0.370119737789394	0.129265358577754	0.196649512527509	0.0449488876764913	0
13	20	14	0.514573172829758	0.754506916724351	0.129617914769031	0.197144710758656	0.0450559109261566	0
4	20	14	0.514573172829758	0.754506916724351	0.129617914769031	0.197144710758656	0.0450559109261566	0
12	20	14	0.514573172829758	0.754506916724351	0.129617914769031	0.197144710758656	0.0450559109261566	0
5	20	14	0.514573172829758	0.754506916724351	0.129617914769031	0.197144710758656	0.0450559109261566	0
147	115	111	0.0510741845942686	0.291007928488861	0.129627218186879	0.19711773478981	0.0450559109261566	0
8	12	7	0.777607578663552	1.01754132255814	0.129859059746034	0.197412634096966	0.0451139093765426	0
5	12	7	0.777607578663552	1.01754132255814	0.129859059746034	0.197412634096966	0.0451139093765426	0
6	12	7	0.777607578663552	1.01754132255814	0.129859059746034	0.197412634096966	0.0451139093765426	0
21	12	7	0.777607578663552	1.01754132255814	0.129859059746034	0.197412634096966	0.0451139093765426	0
5	12	7	0.777607578663552	1.01754132255814	0.129859059746034	0.197412634096966	0.0451139093765426	0
14	12	7	0.777607578663552	1.01754132255814	0.129859059746034	0.197412634096966	0.0451139093765426	0
144	166	166	0	0.239933743894593	0.129955089244113	0.197500959095561	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
3	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
2	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
2	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
2	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
142	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
2	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
4	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
3	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
2	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
2	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
2	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
2	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
0	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
1	1	5	-2.32192809488736	-2.08199435099277	0.130442153863767	0.197812302726506	0.0451208099262199	0
130	219	224	-0.0325678624564301	0.207365881438163	0.130665696857992	0.197723540786856	0.0451943821858358	0
199	286	298	-0.059297183683773	0.18063656021082	0.130678834074579	0.197727002989556	0.0451951735539824	0
15	7	16	-1.1926450779424	-0.952711334047803	0.131078220310716	0.198298378447978	0.0453220128018724	0
8	7	16	-1.1926450779424	-0.952711334047803	0.131078220310716	0.198298378447978	0.0453220128018724	0
1	7	16	-1.1926450779424	-0.952711334047803	0.131078220310716	0.198298378447978	0.0453220128018724	0
334	390	414	-0.0861566437497157	0.153777100144877	0.13121036248287	0.198465337891137	0.0453639374229197	0
276	312	327	-0.0677446066358343	0.172189137258758	0.131821869933806	0.199373741040964	0.0455715744041751	0
60	97	92	0.0763508861301148	0.316284630024707	0.131966879087264	0.19957649749941	0.0456179191784857	0
23	46	72	-0.646363045385299	-0.406429301490707	0.132151667698611	0.199839374693594	0.0456780059660002	0
585	1243	1384	-0.155017646584241	0.0849160973103514	0.132241455868048	0.199958560789445	0.0457052487613988	0
417	263	351	-0.416408231012259	-0.176474487117666	0.132631273672668	0.200531355789313	0.0458361745785026	0
278	275	286	-0.0565835283663674	0.183350215528225	0.132669794411239	0.200572957540012	0.0458456836405656	0
214	129	181	-0.488618631659952	-0.248684887765359	0.133015215940137	0.201078492908842	0.0459612356814429	0
745	777	986	-0.343673047970201	-0.103739304075608	0.133371594094098	0.201600506126312	0.046080554123559	0
8	23	40	-0.79836613883035	-0.558432394935757	0.1333965837255	0.201621557339296	0.0460853658751658	0
176	163	163	0	0.239933743894593	0.133476293220501	0.20172530424941	0.0461024555085114	0
34	38	61	-0.682809824119301	-0.442876080224709	0.133508843566406	0.20175776732983	0.0461024555085114	0
44	49	76	-0.633217669328377	-0.393283925433784	0.133510166753349	0.201743038643545	0.0461024555085114	0
31	21	15	0.485426827170242	0.725360571064835	0.133512452675291	0.201713044019495	0.0461024555085114	0
13	21	15	0.485426827170242	0.725360571064835	0.133512452675291	0.201713044019495	0.0461024555085114	0
9	21	15	0.485426827170242	0.725360571064835	0.133512452675291	0.201713044019495	0.0461024555085114	0
293	310	325	-0.0681715026415777	0.171762241253015	0.134002824446895	0.202420346087415	0.0462679478976431	0
181	147	204	-0.472752997135131	-0.232819253240538	0.134292976611585	0.202841828173889	0.0463642875768981	0
820	712	778	-0.127892914019794	0.112040829874798	0.134560706941702	0.203229376316609	0.0464528708523534	0
141	195	198	-0.022026306329999	0.217907437564594	0.134626705744398	0.203312206843857	0.0464718037244342	0
125	126	177	-0.490325626583081	-0.250391882688488	0.13481863746406	0.203585190801433	0.0465342006512756	0
124	215	220	-0.0331668639351994	0.206766879959393	0.135322166278985	0.204328623068311	0.0467041296433665	0
23	33	54	-0.710493382805015	-0.470559638910422	0.135549998436099	0.204655680680798	0.0467788863803575	0
65	58	88	-0.601450623509725	-0.361516879615133	0.135562936867813	0.204658260803171	0.0467794761282255	0
76	99	142	-0.520390499425073	-0.28045675553048	0.135647116490035	0.204768383834249	0.0468046473462513	0
213	300	397	-0.404176506647076	-0.164242762752483	0.135775800210071	0.204945664968407	0.0468308383792179	0
2	3	9	-1.58496250072116	-1.34502875682656	0.135835440798107	0.204950816172323	0.0468308383792179	0
3	3	9	-1.58496250072116	-1.34502875682656	0.135835440798107	0.204950816172323	0.0468308383792179	0
6	3	9	-1.58496250072116	-1.34502875682656	0.135835440798107	0.204950816172323	0.0468308383792179	0
0	3	9	-1.58496250072116	-1.34502875682656	0.135835440798107	0.204950816172323	0.0468308383792179	0
2	3	9	-1.58496250072116	-1.34502875682656	0.135835440798107	0.204950816172323	0.0468308383792179	0
